formula,band_gap
LiCa7(GeH)3,0.7149000000000001
Nd9Ga5Se21,0.7149999999999999
KGdPdO3,0.7150000000000001
Na6Sn4Ge5O22,0.7150999999999998
Sn4TeSe3,0.7153
Sr2FeO3F,0.7155
DyTlTe2,0.7156000000000002
TlInO2,0.7159000000000004
MnBiSe2I,0.7160000000000002
K2Co(SO5)2,0.7162
Tb2Cu(GeO3)4,0.7162000000000002
Hg4Sb2I3,0.7163999999999997
KMnP3HO10,0.7163999999999999
Li2ZnCr3(SO4)6,0.7164000000000001
Ca5NbN5,0.7167000000000003
Cu6Mo5O18,0.7167999999999997
GaAgS2,0.7168000000000001
Ca3AsN,0.7169999999999996
Ho2Cu(GeO3)4,0.7174
Na2Ti2Se9,0.7175
Ni(C2N3)2,0.7175999999999999
Li4Mn3WO8,0.7176
CsHPt2(SO4)4,0.7178
Cu7H9(SN)4,0.7182
K3AuSe13,0.7186000000000001
Ca3Cu3(AsO4)4,0.7189000000000001
Cd(FeO2)2,0.7189000000000001
EuAlF5,0.7191000000000001
Ba8Li13GaSb12,0.7191000000000001
Na2Te2O7,0.7191000000000001
Rb2AlTlH6,0.7191999999999998
Na5SnAs3,0.7194000000000003
MgCd2(CoO3)2,0.7195
Er4OsBr4,0.7195000000000005
GeAs2,0.7195999999999998
Cr4(OF3)3,0.7197
Tb(CuTe)3,0.7199
Lu2S3,0.7199
Li4Mn3Nb2Sn3O16,0.7199999999999998
Pr2ZrSe5,0.7200999999999995
Dy2Cu(GeO3)4,0.7202999999999999
Sr4FeMoO8,0.7205999999999997
Ca9Si4O17F,0.7206000000000001
KLi2Mn2O4,0.7206999999999999
Pr9Ga5Se21,0.7210000000000001
Sr2NbWO6,0.7211999999999996
FeNiAg2F7,0.7212
MgTi2(Fe2O5)2,0.7214999999999998
Na2Al2Sb3,0.7215999999999996
K4Cu4Sn7,0.7216
V2Se9,0.722
NaMn(SiO3)2,0.7222999999999997
La10S19,0.7225999999999999
MnSe3O8,0.7225999999999999
Na6Mg4Nb4Si5S7O48,0.7226000000000001
CuSbS2,0.7226999999999997
CsHgF3,0.7228
Li3MnSi2O7,0.7233999999999998
Na2Mg4Nb4Si3(S3O16)3,0.7235
Hg4As2Br3,0.7238
Sr2LiLa2RuO8,0.7240000000000006
TbTlTe2,0.7241999999999997
Cr3O4,0.7244000000000002
TlAgS,0.7244999999999999
NaWO4,0.7245
K2NaCuF6,0.7248
Tl2CuH12(SeO7)2,0.7248000000000001
Fe3Co(BiO3)4,0.7248000000000001
K4ZnAs2,0.725
Zn2InCuS4,0.7250999999999999
Fe5Te(PO4)6,0.7252000000000001
LiCa11Sb9,0.7256999999999998
SmMg2Cr3S8,0.7258
RbSb2Au3S5,0.7259000000000002
Dy3CuSe6,0.7262
Ca2CuH6(CO2)6,0.7262
Na2AgAs,0.7266000000000001
YTlTe2,0.7266000000000004
LiMnP2(HO4)2,0.7271000000000001
LiNb6Cl19,0.7273000000000001
Mg2V2CuO8,0.7275
LiAg3O2,0.7277999999999998
CaFeReO6,0.7279
Li5Mn5(SeO3)8,0.7279
CdBi8(Br5O4)2,0.7279999999999998
Rb2Bi4Se7,0.7279999999999998
SrSmCoO4,0.7280000000000002
MgMn5O9F,0.7281
K6Na3AlSb4,0.7282999999999997
BaLaFeO4,0.7285999999999992
MgP4,0.7289000000000003
Mn2P2H7NO10,0.7290000000000001
EuCuTeF,0.7290999999999999
Sr2GaSbO6,0.7291000000000003
Ba(FeBr4)2,0.7292000000000001
Fe4As2O11,0.7292000000000001
K2Dy4Cu4Se9,0.7292999999999998
BaHfInSbO6,0.7294
Y6Ge2O13F3,0.7295
Ba8Mn8O23,0.7296
Ca3AlAs3,0.7300999999999997
Li4MnO3F,0.7303
HoTlTe2,0.7305000000000001
Mg(Fe2O3)2,0.7306999999999997
Ba21(Cd2Sb9)2,0.7307000000000001
Ca3Si4(AgO7)2,0.7307000000000001
NaH4Au(Br2O)2,0.7311
NaErCu2F8,0.7312
MgV3O6,0.7313000000000005
FeSi6(H27C10)2,0.7316999999999999
ZnP2W2O9,0.7317
LiNbSe2,0.7318999999999996
BaBiSe3,0.7321
Li6MnAlO6,0.7321
MgV3CrO10,0.7322000000000001
Ca6MnN5,0.7323999999999997
V3OF11,0.7323999999999997
Mg30NbSiO32,0.7324999999999999
Ba4Ge2Te5Se3,0.7326000000000001
Gd2CF2,0.7328000000000001
Rb2CoCl4,0.7331000000000001
SmRhO3,0.7331000000000003
Ca2CuAs2(H2O5)2,0.7334
AsRuSe,0.7335000000000003
GaCuGeSe4,0.7335000000000003
KSmPdO3,0.7336
K3Pu(H3O4)2,0.7336000000000001
Li4Ti3Cr3(FeO8)2,0.7337000000000002
SrCu2GeS4,0.7338000000000005
LiCo5SbO8,0.7338999999999998
K4Fe2O5,0.7339000000000001
BaSr7(Fe2O5)4,0.7341000000000002
Ga2TeO6,0.7341000000000006
K2Pd3Se4,0.7342000000000002
N2O3,0.7343
Mn2P4O13,0.7345999999999999
Ca5BC4Cl3,0.7345999999999999
Li2MnP2HO8,0.7346999999999999
Ba3Fe2P4(O6F5)2,0.7347
K3AuF6,0.7349999999999999
CuH28C10(N3Cl2)2,0.735
LiCr2(MoO4)3,0.7350000000000001
Sr4Mg(Fe2O5)2,0.7350999999999996
CdGeN2,0.7351000000000001
Li4VFe3O8,0.7353000000000001
Rb2NaCuF6,0.7354
LiV3Fe2CuO12,0.7355
Hg3PO4,0.7357
MnBiS2Br,0.7358000000000002
Ca(BeP)2,0.7359
TmTlO3,0.7359999999999998
Na2MnSiCO7,0.736
Ca3(GeP2)2,0.7361999999999997
Na6CaSi4Ge3(SO12)2,0.7364000000000002
RbCdGeAs2,0.7365000000000002
BaCoSiO4,0.7367000000000004
ZrIN,0.7367999999999997
AlTlO3,0.7376999999999994
Sm2Co2O5,0.7379999999999995
WO3,0.7382000000000001
SrPrMnNbO6,0.7382999999999997
Mg2AsO5,0.7383000000000001
Fe2P2O7,0.7385000000000002
Cs5(KPb6)3,0.7385999999999999
AgHg2AsO4,0.7385999999999999
MgMnV3O8,0.7390000000000001
Au2O3,0.7390000000000003
CaCuF4,0.7392000000000001
KBa4Bi3O,0.7393000000000001
MgMnSiO5,0.7393000000000001
Na4CdP2,0.7394999999999999
MgV8Ge4(O2F)8,0.7397
NaGdHf2O6,0.7399999999999998
Ho2MgV4O12,0.7401000000000004
Fe(Bi5O8)5,0.7403000000000004
TlIn5S7,0.7404000000000002
Li6Cu(B2O5)2,0.7405999999999999
Cs2Sb2Pt,0.7406999999999999
V2Fe3Sb(PO4)6,0.7406999999999999
V18Cu2O45,0.7408
Tl9SbSe6,0.7409999999999997
Sr3Ca(Fe2O5)2,0.7409999999999997
Re6Te7Se8,0.7410000000000001
Li10Mn2Fe3Co3O16,0.7412999999999998
LiMnCO4,0.7424999999999999
Li8Bi2PdO10,0.7427000000000001
Li3TiMn3O8,0.7431999999999999
In5Se5Br,0.7435
TmTlTe2,0.7435999999999998
Ag2Hg7(P4I3)2,0.7439
Li3MnO3,0.7440999999999998
Mn2Nb2ZnO9,0.7442
CoSn3(PO4)4,0.7442000000000002
KRb2AuF6,0.7444000000000001
Nb3SBr7,0.7444000000000002
MgH32(N2O)4,0.7445
Nb3O7F,0.7446999999999999
K2NbO3F5,0.7448999999999999
CaCrO2,0.7450000000000001
Ba8Bi4O17,0.7450000000000001
LiEu2CBr3N2,0.7450999999999999
NaCaNbSi(SO6)2,0.7451000000000001
Ba3(TaS4)2,0.7451999999999996
ZnCu2(MoO4)2,0.7454000000000001
Cr7(PO4)6,0.7454000000000005
Na2Ca2Si3Ge6(S3O16)3,0.7454999999999998
AlCdInS4,0.7454999999999998
PrCuSe2,0.7454999999999998
PrTl2InTe4,0.7455000000000007
Na2Zn3Sn(SO4)6,0.7456999999999998
Cr2CuAgS4,0.7458
CuTe2Br,0.7460999999999998
AlGaCu2(SeS)2,0.7461000000000002
CaPbSe2,0.7464000000000004
Cs2InSbBr6,0.7464999999999999
K5CuSb2,0.7465000000000002
BaEuZrSnO6,0.7465000000000002
Na3Sr3GaP4,0.7466999999999997
CuH20C6(NCl2)2,0.7467000000000001
Li4Ti3Co3(NiO8)2,0.7469000000000001
V18Ag7O48,0.7470000000000001
Sr5Re3IO15,0.7471999999999999
Ga6SnTe10,0.7473000000000005
Na2V2CuH4(OF)6,0.7481
MnCr3(PO4)4,0.7484000000000002
Tl5In3Se8,0.7484999999999999
Sr(GdSe2)2,0.7486000000000002
TbMn2O5,0.7486999999999999
Ba2ErInTe5,0.7491000000000003
Rb2GaAs2,0.7494999999999998
Cs2CoCl4,0.7496999999999999
AuBr3,0.7497
La3SmV2Cr2O12,0.7499000000000002
Na3H12Ru2(C2O9)2,0.7499999999999999
Ag2Te(H2O3)2,0.7501000000000002
UFeO4,0.7501999999999995
Mg2Nb2SiS5O24,0.7504
Na3MgCu2SbO6,0.7505999999999995
AlSb2(TeCl2)2,0.7508999999999997
Zr3AgHg3F20,0.7516999999999998
LiAuI4,0.7517999999999998
CoCuH28(SO11)2,0.7518
Pr4Te3N2,0.7522000000000002
CrB6P2(H17C3)2,0.7523
In2Ga(CuSe2)3,0.7523
CuH12(IN)4,0.7524000000000001
Ba3(SnAs2)2,0.7525
SnB6,0.7525000000000004
NdCuSe2,0.7529000000000003
Sr3(SnAs2)2,0.7529999999999997
NaLiMnPCO7,0.7532
Sm2Mg(BiO4)2,0.7532000000000001
Ca3Er2(SnS4)3,0.7532000000000005
Na3NbN2,0.7538
Ga4H12C15O31,0.7539000000000002
GdCuSe2ClO6,0.754
LaTmS3,0.7541000000000002
Ga23N5O27,0.7542000000000004
SrWN3,0.7544
Ag4Se(IO2)2,0.7545000000000002
K2LiGaAs2,0.7546000000000002
Li24Mn7Cr5O36,0.7546000000000004
LiLa2FeO6,0.7546999999999997
Cs2Cu3(P2O7)2,0.7549000000000001
Si(Ag4S3)2,0.7551000000000001
LiMnSnO4,0.7551999999999999
Ca6Al2Fe4O15,0.7553000000000001
TlGeBr3,0.7555999999999998
Cd4GeSe6,0.7557
DyMn2O5,0.7557
MgMn2Tl2O6,0.7559000000000005
ReP4,0.7559000000000005
Cs2PdBr6,0.756
Rb2AgAu3I8,0.756
Na14Mg6Ti2Si5S7O48,0.7560000000000002
SmEu2TaO6,0.7560000000000002
NaCaTiBiO6,0.7563999999999997
Cs3LiPb4,0.7565
K2Mn(PSe3)2,0.7566000000000002
Tl2OsCBr2OF3,0.7567999999999999
KHfCuS3,0.7570000000000001
Li3V3SbO8,0.7570999999999994
UNi7(BO4)4,0.7572000000000001
K2CuMoCl6,0.7574000000000001
W(BrO)2,0.7579
Ba4La2SbRuO12,0.7580999999999998
Ba(GdTe2)2,0.7582000000000004
Na7Ca2SiGe2P5O24,0.7585
HfSeS,0.7587000000000002
LaHoS3,0.7587999999999999
K2Zn6O7,0.7588000000000001
Mn9Zn3O16,0.7589999999999999
ZnCrBiO5,0.7590000000000003
Li(NiO2)3,0.7590999999999997
Nd2S3,0.7595999999999998
LaNd3Mn4O12,0.7596999999999996
LaErS3,0.7599999999999998
Cs4TlSbCl12,0.76
MgMn3V2O10,0.7602000000000002
Y2Cl3,0.7606999999999999
CsGeBr3,0.7606999999999999
Li3V6N11,0.7609000000000001
AsPOs,0.7610999999999999
Cd2As3I,0.7611999999999997
U2CuAs2(HO)24,0.7613000000000001
Sr2ZnCu2(SO)2,0.7614999999999998
Ca2ZnN2,0.7618
Ho(MoO3)2,0.7620999999999998
MgSbN(OF3)2,0.7621
MgV4(O3F2)2,0.7622999999999998
Co8Te(AsO8)2,0.7623000000000002
Cs5FeO4,0.7626999999999997
In2O3,0.7626999999999997
MoP2PbO8,0.7630000000000003
MgNb2V2O10,0.7631000000000001
Na4FeO3,0.7631000000000001
ErMn2O5,0.7631999999999999
Y(CuTe)3,0.7632000000000003
Sn2W3Cl14,0.7636000000000003
Li4Ti3Mn4(CoO9)2,0.7639999999999998
Sr3Fe2(SeO3)6,0.7642
Ca3VN3,0.7644999999999995
MgZn2MoWO6,0.7645999999999997
MgCr4(PO4)4,0.7650999999999999
V3Co(PO4)4,0.7652999999999999
Na6Ni3B9P6H3O38,0.7654
Na6V2O7,0.7654000000000001
LiMn6PO12,0.7654000000000001
K2Mo2P2O11,0.7654999999999998
Li8Ti2O7,0.7655000000000003
Rb4Zr3Te16,0.7655999999999996
Fe(W3Cl7)2,0.7656000000000001
Ba10V10O29,0.7658000000000005
Na8MgMn2O8,0.7665
Er5Mg(MoO6)2,0.7666000000000004
Na6Sc6Nb2Si5S7O48,0.7667999999999999
MgCr2(NiO4)2,0.7668999999999997
Cs2SnAs2,0.7669000000000001
CdBiO3,0.7669999999999999
LiBiO2,0.7669999999999999
Tb3CuSe6,0.7672000000000003
Nd4Te3N2,0.7672999999999996
Cu3TeS3Cl,0.7672999999999996
BaYAgTe3,0.7675000000000001
LiMn2P2(H2O5)2,0.7675999999999998
Rb7NbAs4,0.7678999999999998
La9Ga5Se21,0.7680999999999996
Sr2Sb2Se3O2,0.7681999999999998
Na6MnO4,0.7683
AgI,0.7684000000000002
Sr2AlGaCo2O7,0.7689999999999997
K8Li9Cr4O16,0.7693000000000003
Li2TiMn2NiO8,0.7694000000000001
Li2MnWO6,0.7695999999999998
NaNi2P3O10,0.7697000000000003
Te3(PdBr)4,0.7702
Al4Fe2CuP4(H8O13)2,0.7703000000000002
Na5V4(PO4)6,0.7703999999999998
MgMo2(WO6)2,0.7705000000000002
Ba3Zr6BeCl18,0.7706
NdTl2InTe4,0.7706000000000008
Ba7Ga4As9,0.7708999999999997
Co2Sb2O7,0.7709999999999999
Nb3Cl5O2,0.7713999999999999
NaSi2BO7,0.7714
MgV4O10,0.7715000000000001
Ag2Hg7(P4Br3)2,0.7716000000000003
Li4Nb2Cr3Co3O16,0.7717999999999998
Pr2AlNO3,0.7722999999999995
RbAlCu(PO4)2,0.7723
Rb2Mn(TeS3)2,0.7723999999999998
LiTe4H4(O3F4)2,0.7726999999999999
Li8CrS6,0.7727999999999999
CaSn4O9,0.7728999999999999
BaMn8O16,0.7728999999999999
Na10Zn3Si6Ge5(SO8)6,0.7728999999999999
Fe43O64,0.7730999999999999
BaTbAgTe3,0.7735000000000003
Zn2Cr5(PO4)6,0.7738
NaLaSiSn(SO6)2,0.7739000000000003
Ag10Te4Br3,0.774
KICl2O,0.7741999999999999
Li17(CoO4)4,0.7742
Cs2SnAs2Se9,0.7742000000000002
Cs2Bi4Se7,0.7744999999999997
CrF5,0.7746999999999997
Nb2Se9,0.7746999999999997
Rb3AuF6,0.7746999999999999
Li5La4TiNb7O28,0.7748999999999997
BaSnN2,0.7749999999999995
Co(NF3)4,0.7749999999999999
Li4Mn5O12,0.7752000000000001
LuCu(BO2)5,0.7753999999999999
MgV4(PbO6)2,0.7755000000000001
KSb5O13,0.7755000000000001
CaBi4O9,0.7755000000000005
Ba2Ti2CuF14,0.7757000000000001
RbReCl4,0.7757999999999999
Ca11(CN5)2,0.7760000000000002
AgSb(Te8Pb7)2,0.7760999999999996
Na2La2In2SiS5O24,0.7764
LuZn4FeO7,0.7772000000000001
BrO4,0.7772999999999999
MgMnO2,0.7773000000000003
BaMg14CoO16,0.7773999999999992
Sn2S3,0.7774000000000001
MgMn3NiO8,0.7776000000000001
Li10Fe3Co3(NiO8)2,0.7782999999999998
Nd2Mg(BiO4)2,0.7783000000000002
Ho2Cu(SiO3)4,0.7784
Na4CuP6(H4O11)2,0.7785
MgI8(OF2)12,0.7785
Ca3N2,0.7787000000000002
Li4Mn7O16,0.7791000000000001
AlCdSbTe,0.7791000000000001
Ho(CuTe)3,0.7792000000000003
Mg14VCdO16,0.7793000000000001
TeI,0.7793000000000001
Li5Mn7O16,0.7793000000000001
Ba6Pr3I19,0.7793999999999999
Ti3MnV2(PO4)6,0.7793999999999999
KCuTeO6,0.7795
Bi4Au2O9,0.7795000000000005
Li2CoPCO7,0.7795999999999998
TeRhCl,0.7797000000000001
Sm2Ti2S2O5,0.7798999999999996
Li12VCo3P4(CO7)4,0.7799000000000005
Na6Mg2Si5Sn6S7O48,0.7799999999999998
Mg2Mn3O8,0.7802000000000002
Rb2CuP4(HO2)8,0.7803
LaMgCrFeO6,0.7804000000000002
Ga2AsP,0.7805
Bi2Pt2O7,0.7805
NaCrSe2,0.7807999999999997
K2In2As3,0.7807999999999997
Sr3(GeAs2)2,0.7808999999999999
Sb6Pb6S17,0.7809999999999997
TbEu2TaO6,0.7809999999999997
Na6FeCl8,0.7812999999999999
Ti3MnFe2(PO4)6,0.7815000000000003
AgBiO2,0.7818
Li4MnF8,0.7818999999999998
Ir2S3,0.7821000000000007
Li3V5O8,0.7822000000000005
VFe3(CuO2)4,0.7823000000000002
CuSb2BrO3,0.7827999999999999
TcCl4,0.7828999999999999
SbRuSe,0.7829000000000006
LaMnFe3(BiO4)3,0.7831999999999999
VO2F,0.7834
AgBi2S3Cl,0.7834000000000003
Li4Nb3Co3(TeO8)2,0.7834999999999996
Bi24Ru3Br20,0.7835999999999999
Ca5(CrN3)2,0.7837000000000001
Ba(TmTe2)2,0.7841
Ba(ErTe2)2,0.7848999999999995
Ba(HoTe2)2,0.7850000000000001
Li4Mn2C4SO16,0.7852
GaTe,0.7852999999999999
Li2Mn3(CoO4)3,0.7852999999999999
TiTeRu,0.7860999999999994
Na18Nb4Zn20Si3(S11O48)3,0.7860999999999998
Li3Nd2(N3O10)3,0.7861999999999999
Ba(DyTe2)2,0.7862
BiBr,0.7863999999999998
Mn3Sb5(IO3)3,0.7864000000000004
MgMnV4O12,0.7866
Mg3SiO5F,0.7868999999999999
NaBe3Al2Si6O19,0.7872000000000003
NiH6(NCl)2,0.7874000000000001
Zn2SbWO6,0.7875999999999994
SiPtSe,0.7878999999999996
Tl2SnHgSe4,0.7879
CsCuP3H8O13,0.788
Y2Ti2S2O5,0.7881
BeSi(AgO2)2,0.7882000000000002
Cs2In2Sb3,0.7882999999999996
Na3V6N11,0.7884
K3InP2,0.7887
Ca3Co2(TeO6)2,0.7887999999999997
NaTe,0.7888000000000002
AuF5,0.7890000000000001
BaSrMn2O6,0.7890999999999999
Ba(LuTe2)2,0.7892999999999994
Ca4Be4P4O17F3,0.7892999999999999
Bi7RhBr8,0.7892999999999999
Na2CuH4(C2O5)2,0.7893000000000001
LaIO3,0.7893000000000008
Li2Cr(PO3)5,0.7893999999999999
Sr6Bi2O11,0.7894000000000001
Gd3CuGeSe7,0.7897000000000003
Pr2Mg(BiO3)4,0.7897999999999996
LaYS3,0.7897999999999996
RbAsO4,0.7898999999999999
Mg5ZnN4,0.79
Na2Zn2SiSn2S5O24,0.7900999999999998
SmMgCrS4,0.7901000000000002
Nd2MnCrO6,0.7902
Li4Ti2Mn3Co3O16,0.7902
CuAsPbS3,0.7903000000000002
Rb2GaAuF6,0.7904
Sr5(AlSb3)2,0.7905999999999995
Ba2Mn2CuF14,0.7907000000000001
Ca12ScCo7O24,0.7907000000000002
Li10Fe3Sb7O24,0.7912999999999997
V12PbO30,0.7913999999999999
LaP7,0.7915999999999999
K2Te2Pt,0.7917000000000001
Mg6VFeO8,0.7917999999999994
HXe2F15,0.7923
SrTiN2,0.7925999999999997
Li3FeSi2O7,0.7926000000000002
ZnHg3Se3Br2,0.7927
Li7Ni(O2F)2,0.7928000000000001
Ca(MgSb)2,0.7931000000000008
Zr3Sb4Pt3,0.7934000000000001
Zr6CI14,0.7934999999999999
Mg2Cr2(SiO4)3,0.7938000000000001
Cs2RbAuF6,0.7939
K3UF7,0.7939999999999996
La5Mg2Mn3O15,0.7944999999999993
NaAl6Fe3Si6B3H3O30F,0.7949000000000002
MoSBr,0.7949999999999999
Na2FeO4,0.7953
Ba7Ca2Mn5O20,0.7955000000000001
Tl32Si8O37,0.7955000000000001
ZrSO,0.7956000000000003
Ta4P4S29,0.7957000000000001
Ba(SmTe2)2,0.7957000000000001
SrCaV2O6,0.7961
TiZnP3WO12,0.7962000000000002
ScMn3(BiO3)4,0.7962999999999996
La4NiO8,0.7965
Na5FeS4,0.7966
GaSbO4,0.7966999999999995
HfTlCuS3,0.7967000000000004
SrP2,0.7968999999999999
Nd2VFeO6,0.7975000000000003
Ba3Co(CN)3,0.7976999999999999
FeAs(H2O3)2,0.7982000000000001
Li8Nb2S9,0.7982999999999998
AsPPt,0.7984
In11(SbO8)3,0.7987000000000002
Na2Sb4O11,0.7989000000000006
Dy5C2Br9,0.7994000000000001
Pb3(IO6)2,0.7997999999999998
KGd2CuSe4,0.7999
MgV4(PO5)4,0.8005
BeSiP2,0.8007
KV4Ag11O16,0.8009000000000002
Ca(InS2)2,0.8012000000000001
KHfZrBiO6,0.802
Mn(SiO3)2,0.802
LiFe(CO3)2,0.8021
Li3MnV4O8,0.8022999999999998
In4SnSe4,0.8023000000000002
Na3Mg(CoO2)5,0.8024999999999998
AgSbTe6S16(OF5)6,0.8025
K2AgAsBr6,0.8026
Rb4Cu8(GeS4)3,0.8026
MnH30C6Se5N6,0.8027
K2In2Sb3,0.8028
La2HfSe5,0.8029999999999999
Cs7Au5O2,0.8031999999999999
Li4V2Co3Sb3O16,0.8033999999999999
SrCuF4,0.8036
Sr2NbSbO6,0.8047000000000004
CsNiCl3,0.8049000000000002
Cs2TlAgF6,0.8052999999999999
K2NaGaAs2,0.8055000000000001
Ca3PN,0.8055999999999996
Sr7SnN6,0.8056999999999999
HgTe3H12C4N,0.806
Ba3(SnP2)2,0.8061999999999996
P2Pd2O7,0.8063000000000002
Li4V3Fe3(WO8)2,0.8064
Li3VS4,0.8067
Cu3Bi2S4Br,0.8068
Sm(ErSe2)3,0.8068999999999997
NaSrAs,0.8069999999999999
Cs4Zr3Te16,0.8069999999999999
GaHg2SbCl4,0.8072
K5Hf3OF17,0.8072999999999999
CsGa5(HgSe3)4,0.8074999999999999
TeAuBr8,0.8075
TeRuSe,0.8076000000000008
SrZr7N10,0.8078000000000001
Rb5Au3O2,0.8081
Li4Mn3V3(WO8)2,0.8083999999999998
Ba3Bi6PbSe13,0.8085
Li4V3FeO10,0.8085
BaV2CuO7,0.8088
BaMg14VO16,0.8090999999999999
CsLiMnS2,0.8092999999999999
PrV2O6,0.8094000000000001
Pr16(Mo3O8)7,0.8094000000000001
LiP,0.8094999999999999
NaBC,0.8095999999999997
K2AgBiI6,0.8096000000000001
K3MnCrO8,0.8097
Li4V3FeO8,0.8097000000000003
Cs12Nb(In2As3)3,0.8098999999999998
CsC(OF)2,0.8099999999999999
Rb2Ni(PS3)2,0.81
Y4(Cu2O5)3,0.8103
Li4Ti5Fe3O16,0.8104999999999998
Na3PH24SO15,0.8104999999999999
Co2As2O9,0.8107
La3SmV3CrO12,0.8113000000000001
Cu3Bi2S4Cl,0.8113000000000001
Sr3InP3,0.8115999999999999
Ti3Nb2Cr3O16,0.8117999999999999
KNbS2,0.8120000000000003
VFe(P2O7)2,0.8122999999999999
K2AlInI6,0.8125
Li4Ti2Nb3Co3O16,0.8127
BaV4O9,0.8127000000000004
K2In12Se19,0.8127999999999997
NaCuPH8C2SO8,0.8129000000000001
Ca6GaN5,0.8130000000000002
Ca4Bi2O,0.8131000000000004
BaLaCuTe3,0.8131000000000004
K5Mn3O6,0.8132999999999999
ReH8(Br3N)2,0.8133
CaCo3(P2O7)2,0.8133999999999997
Sr4GeAs4,0.8140000000000001
CaMg6VO8,0.8140000000000001
Zn4Fe5(P3O14)2,0.8141000000000003
Li6Mn2O5F2,0.8142
MgAs4,0.8144
LiMn3P2(HO3)4,0.8147000000000002
SiH6CI3N,0.815
In7Te10,0.8150999999999997
RbF3,0.8151000000000002
Na10Ca6Ti2Si3(S3O16)3,0.8151999999999999
Sm2ReO5,0.8152999999999997
As2Ir,0.8155000000000001
Fe2O2F5,0.8155999999999999
Mn2Cr3Sb3O16,0.8158000000000003
Na2Sc2In2SiS5O24,0.8163
VCu3Se4,0.8164000000000002
SmCuSe2,0.8167999999999997
Na2Zn2Si3Ge6(S3O16)3,0.817
Cu3P4H24C6(NO8)2,0.8172
Li4Mn3V(PO4)4,0.8172999999999995
Li3Co(PO4)2,0.8172999999999999
Cs3TlI6,0.8173
Cs2Cu2Sb2Se5,0.8173000000000004
Ca2Tl2O5,0.8173999999999997
K3Ge4Au,0.8175999999999999
Ba3MnO5,0.8176000000000001
ScZnCu3Se4,0.8176999999999999
K2GeTe4,0.8177000000000001
MgCu2SiSe4,0.8180000000000001
Li6Fe2P(CO4)4,0.8184000000000002
Li3V5O12,0.8186
Fe5(P3O11)2,0.8186999999999999
Sr2SnH18(SeO3)4,0.8187999999999998
TmAgS2,0.8188999999999997
Na2CuH6C2O9,0.8191
Na2V9MoH35(N2O19)2,0.8195999999999999
NbI3O,0.8196000000000001
BaTe3,0.8198000000000008
Na3NpO8,0.8201
VFe2(CuO2)3,0.8204000000000002
DyMg2Cr3S8,0.8209
Sn4Te3Se,0.8209999999999997
V2CuH14C2N2(OF2)4,0.821
Cd4SiSe6,0.8215999999999999
Ti4(FeO4)3,0.8216000000000001
MgSc2(FeO3)2,0.8216999999999999
Ba7Fe6(OF16)2,0.8217000000000001
K2CuBiF6,0.8218000000000001
LiGeSbTe3,0.8220000000000001
SeBr2,0.8221
CaB2H2O7,0.8222
Ca5Mg5P5O21F4,0.8222
K5Na(Ti2Se9)3,0.8225000000000002
VO,0.8225000000000007
MgV3SnO8,0.8227000000000002
ScCu3HgSe4,0.8228
Ca3(SiAs2)2,0.823
Ba4GeAs4,0.8233999999999999
InBiSe3,0.8233999999999999
Sr7ZrN6,0.8233999999999999
Li3V2FeO6,0.8235000000000001
Ti3V5O16,0.8235999999999999
TeO3,0.8240000000000003
TbCuSe2,0.8242000000000003
K4CdP2,0.8246
La4(CoO3)3,0.8247999999999998
Na2CaSiSn(SO6)2,0.8249
VFeP2(HO5)2,0.8250000000000001
TeAsRu,0.8250000000000002
Ba2MnTe3,0.8251999999999997
AlAgO2,0.8251999999999997
K8Zr3Si12SnO40,0.8252000000000002
Nd2Ti2S2O5,0.8252999999999999
K4MgZn4H16(Br3O2)4,0.8253999999999999
LiFe2F6,0.8256999999999999
Li4Fe5Sb3O16,0.8260999999999998
Ba3(SiAs2)2,0.8265000000000002
Bi2SO2,0.8266
Li3MnAlO4,0.8266999999999998
CaMgVO5,0.8268000000000001
LiGe3SbTe5,0.8269000000000002
KCaBi,0.8270000000000002
MgMn2Te2(MoO6)2,0.8273999999999999
Li4Fe3SbO8,0.8274999999999997
RbGdS2O9,0.8274999999999999
BiI,0.8279000000000001
Li2CeP2,0.8280999999999996
Na5Mn3F14,0.8281
Li47(CoO4)8,0.8284
Sr(ZnP)2,0.8285999999999998
NaMnP2O7,0.8287
Zn(InTe2)2,0.8291
BaCaCuF7,0.8291000000000001
K6Co2O5,0.8292999999999999
K2CuBiI6,0.8293000000000001
Cu8SiS6,0.8296999999999999
La2BiO5,0.8297999999999996
ThMo2O9,0.8298
RbNaB4H4O13,0.8300000000000001
Li3Al2CoO6,0.8303000000000003
La2ZrSe5,0.8311999999999999
CsSiI3,0.8319999999999999
Li3Cr4FeO8,0.8321000000000005
Li4FeS3,0.8322
Li32Ti5Cr11O48,0.8324000000000003
Mg2Nb10Si9(SO8)9,0.8326
Ba2ScUO6,0.8326000000000002
Na2TiZn3(SO4)6,0.8330000000000001
Li7V16(PO4)24,0.8331999999999999
Na4PuH7O9,0.8335
SrSnS3,0.8335999999999997
NaHfCuWO6,0.8338999999999999
CsNd2CuSe4,0.8344
Na2CoAsCO7,0.8344999999999999
Sb3Au2Xe2F19,0.8347
Na4Al3Si3NO13,0.8347000000000002
Cs3Bi11Se18,0.8355000000000001
Ca2BiSbO6,0.8357000000000001
SrCaTiMnO5,0.8357999999999999
MgBi4(WO6)2,0.8359000000000005
