formula,band_gap
Mo3W(Se3S)2,0.3374999999999999
Mo3W(Se3S)2,0.9023000000000003
Mo3W(Se3S)2,0.33640000000000025
Mo3W(Se3S)2,0.8835000000000002
Mo3W(Se3S)2,0.33679999999999977
Mo3W(SeS)4,0.552
Mo3W(SeS)4,0.6504999999999996
Mo3W(SeS)4,0.6638999999999999
Mo3W(SeS)4,0.6067999999999998
Mo3W(SeS)4,0.7035999999999998
Mo3W(SeS)4,0.6364999999999998
Mo3W(SeS)4,0.5864999999999996
Mo3W(SeS)4,0.7110000000000003
Mo3W(SeS)4,0.6898
Mo3W(SeS)4,0.6507999999999998
Mo3W(SeS)4,0.7101
Mo3W(SeS)4,0.5603000000000002
Mo3W(SeS3)2,0.4879000000000002
Mo3W(SeS3)2,0.5340000000000003
Mo3W(SeS3)2,0.5839999999999996
Mo3W(SeS3)2,0.5347000000000004
Mo3W(SeS3)2,0.4687000000000001
Mo3W(SeS3)2,0.42410000000000014
Mo3W(SeS3)2,0.5276000000000001
Mo3W(SeS3)2,0.5583
Mo3WS8,1.2054
Mo3WS8,1.1872000000000003
Mo3WSe8,0.9687999999999999
Mo3WSe8,0.923
Mo4C3,0.0
Mo4H12N2O15,3.2002
Mo4H14N2O17,0.007800000000000029
Mo4H8N2O13,2.8931
Mo4O11,0.0
Mo4O11,0.0
Mo4O11,0.03529999999999989
Mo4O9,0.0
Mo4P3,0.0
Mo4P5O24,1.4836
Mo4P7O24,0.8939999999999999
Mo4P9O32,1.3466999999999998
Mo4Ru,0.0
Mo5(O4F)3,0.0
Mo5As4,0.0
Mo5O14,0.0
Mo5O14,0.0
Mo6IrRu,0.0
Mo6OsRu,0.0
Mo6Pb(SeS)4,0.0
Mo6PbBr14,2.2309
Mo6PbCl14,2.6058000000000003
Mo6PbI14,1.8429999999999995
Mo6PbS8,0.0
Mo6PbS8,0.0
Mo6PbSe8,0.0
Mo7S8,0.0
Mo8O23,0.5988
Mo8O23,0.33709999999999973
Mo8O23,0.9108
Mo8P5,0.0
Mo8P9H56N12ClO56,2.4828
Mo9HS18,0.0
Mo9O25,0.0
Mo9O26,0.7422
Mo9O26,0.41220000000000034
Mo9O26,0.4984000000000002
Mo9Se11,0.0
Mo9Se11,0.0
MoAs,0.0
MoAs2,0.0
MoAs2O7,2.997
MoAs2O7,2.2268
MoAsO5,1.787
MoBr2,2.138
MoBr3,0.0
MoBr3,0.0
MoBr3O,0.9067
MoC,0.0
MoC3S2Cl7O,0.6692999999999999
MoCl2,2.4547999999999996
MoCl2O,0.0
MoCl3,0.2942
MoCl3,0.15009999999999968
MoCl3,0.5488999999999997
MoCl3,1.0363
MoCl3O,2.4544
MoCl4,0.0
MoCl4,0.0
MoCl4,0.0
MoCl4O,1.4552
MoCl5,0.0
MoCl5,0.0
MoCl5,0.0
MoCl5,0.0
MoCl6,1.0941999999999998
MoCl6,1.0905
MoF3,2.9582
MoF3,3.4355
MoF4,3.1313
MoF5,1.926
MoF5,2.0761
MoF5,0.9911000000000001
MoF6,4.182799999999999
MoF6,4.2423
MoH12C2(N3O2)2,4.4599
MoH12C2(S2N)2,1.8155000000000001
MoH12N3O3F5,4.4852
MoH12Pd(NO)4,2.6134
MoH17C5(NO)4,0.6504000000000001
MoH18C5(NO)4,4.346500000000001
MoH2Cl2O3,2.6314
MoH4C(NO2)2,3.1319
MoH4O5,1.8154
MoH4O5,1.1869
MoH4O5,2.3239
MoH4O5,2.5602
MoH4O5,2.2858
MoH4O5,1.9485
MoH4O5,1.7510000000000001
MoH4O5,0.9630000000000001
MoH6NO3F2,2.7803
MoH8(NO2)2,4.3596
MoH8(NO2)2,4.43
MoH8(NO2)2,3.4272
MoH8(S2N)2,1.7787
MoH8S2(NO)2,1.9789999999999999
MoH9S2(ClO)4,1.7119
MoHO3,0.7623
MoI2,1.6796000000000002
MoIr,0.0
MoIr,0.0
MoIr3,0.0
MoIrO6,0.0
MoN,0.0
MoN,0.0
MoN,0.0
MoN,0.0
MoNCl3,1.6768
MoO2,1.2937000000000003
MoO2,1.0647000000000002
MoO2,0.0
MoO2,0.0
MoO2,0.0
MoO3,1.6384
MoO3,0.5379999999999999
MoO3,1.8186000000000002
MoO3,1.3714
MoO3,1.9487
MoO3,1.6843
MoO3,0.5050000000000001
MoO3,0.7662
MoO3,1.9098000000000002
MoO3,0.4534
MoOF4,3.8125
MoOs,0.0
MoOs(PbO3)2,0.0
MoP,0.0
MoP(Cl3O)2,1.0292
MoP2,0.0
MoP2H18(C3Cl)2,1.2965
MoP2NCl12,1.691
MoP2O7,1.7563
MoP2O7,1.9978999999999998
MoP2O7,1.5250000000000001
MoP2O7,1.0978000000000003
MoP2O7,1.3408
MoP2O7,1.9637000000000002
MoP2O7,1.2115
MoP2O7,1.4138
MoP2O7,1.6787999999999998
MoP2O7,1.3383
MoP2PbO8,0.7630000000000003
MoP3H27C9I2O,1.1441999999999999
MoP3Pb2O11,3.5617
MoP4,0.0
MoP4H36(C6Cl)2,1.2246
MoP4H38C13(NCl)4,2.5373
MoP4O13,1.5402
MoP4O13,0.9710000000000001
MoPCl5O3,1.9567
MoPCl8O,1.484
MoPCl9,0.024900000000000144
MoPH3O7,3.1912
MoPNCl6O,1.9153
MoPNO7,1.1863
MoPO4,1.1832000000000003
MoPO5,0.8644000000000001
MoPO5,1.2299000000000002
MoPO5,1.2155000000000002
MoPO5,1.1583999999999999
MoPO5,2.1529
MoPO5,1.2695
MoPRh,0.0
MoPRu,0.0
MoPRu,0.0
MoPb2O5,2.9278
MoPb3Cl2O5,2.1981999999999995
MoPb5O8,2.2300999999999997
MoPbO3,0.0
MoPbO4,2.8876000000000004
MoPbSeO6,2.3078
MoPd,0.0
MoPd,0.0
MoPd2,0.0
MoPd2Rh,0.0
MoPd3,0.0
MoPd4,0.0
MoPdRu2,0.0
MoPdRuRh,0.0
MoPt,0.0
MoPt,0.0
MoPt,0.0
MoPt2,0.0
MoPt3,0.0
MoPt3,0.0
MoPt3,0.0
MoRh,0.0
MoRh,0.0
MoRh3,0.0
MoRh3,0.0
MoRu,0.0
MoRu3,0.0
MoS2,1.3361
MoS2,1.6605999999999999
MoS2,1.5539
MoS2,1.5093
MoS2,1.4639999999999997
MoS2,1.2042000000000002
MoS2,1.4648999999999996
MoS2,0.0
MoS2Cl3,1.4385
MoS2N2Cl5,0.5402
MoS3(NCl4)2,0.3419000000000001
MoSBr,0.7949999999999999
MoSCl,0.8894000000000002
MoSCl7O,1.5847
MoSF4,2.8508
MoSI,0.9080000000000004
MoSO6,3.0707
MoSO6,2.6943
MoSe2,1.2543999999999995
MoSe2,1.4311
MoSe2,1.1679
MoSe2,1.1603
MoSe2,1.1384
MoSe2,1.3010000000000002
MoSe2,1.4466999999999999
MoSe2Cl4O,1.0886
MoSe2Cl4O,1.0183
MoSeCl7O,2.4435000000000002
MoSeS,0.839
MoSeS,0.6802999999999999
MoSeS,0.6076999999999999
MoSeS,0.6666000000000003
MoSeS,0.6547000000000001
MoSeS,0.6042000000000001
MoSeS,1.2025000000000006
MoSeS2Cl5,2.0114
MoW,0.0
MoW(SeS)2,0.4777000000000001
MoW(SeS)2,1.0133999999999999
MoW(SeS)2,0.6052999999999997
MoW(SeS)2,0.5913000000000004
MoW(SeS)2,0.6276999999999999
MoW(SeS)2,0.6654
MoW(SeS)2,0.6580000000000004
MoW(SeS)2,0.6591
MoW(SeS)2,0.6122999999999998
MoW(SeS)2,0.6365000000000003
MoW(SeS)2,0.6385999999999998
MoW(SeS)2,0.5579999999999998
MoW(SeS)2,0.7778
MoW(SeS)2,0.5540000000000003
MoW(SeS)2,0.5893999999999999
MoW(SeS)2,0.7818
MoW(SeS)2,0.581
MoW(SeS)2,0.6101999999999999
MoW(SeS)2,0.6036999999999999
MoW(SeS)2,0.5421
MoW(SeS)2,0.9367999999999999
MoW(SeS)2,0.9943
MoW11O36,0.9692999999999999
MoW2(Se2S)2,0.39880000000000004
MoW2(Se2S)2,0.7267999999999999
MoW2(Se2S)2,0.7225999999999999
MoW2(Se2S)2,0.7123000000000002
MoW2(Se2S)2,0.36640000000000006
MoW2(SeS2)2,1.1235000000000002
MoW2(SeS2)2,0.5607
MoW2(SeS2)2,1.0827
MoW2(SeS2)2,0.5717999999999999
MoW2(SeS2)2,0.5496999999999999
MoW3(Se3S)2,0.30900000000000016
MoW3(Se3S)2,0.6552
MoW3(Se3S)2,0.6557000000000002
MoW3(Se3S)2,0.2814000000000001
MoW3(Se3S)2,0.6274000000000002
MoW3(Se3S)2,0.6273000000000002
MoW3(Se3S)2,0.6274
MoW3(Se3S)2,0.5992000000000002
MoW3(SeS)4,0.6724000000000001
MoW3(SeS)4,0.6412999999999998
MoW3(SeS)4,0.6242000000000001
MoW3(SeS)4,0.6073999999999997
MoW3(SeS)4,0.7551999999999999
MoW3(SeS)4,0.899
MoW3(SeS)4,0.7568000000000001
MoW3(SeS)4,0.7807000000000004
MoW3(SeS)4,0.5837000000000003
MoW3(SeS)4,0.7535000000000003
MoW3(SeS)4,0.7667000000000002
MoW3(SeS)4,0.5129000000000001
MoW3(SeS3)2,0.5772000000000004
MoW3(SeS3)2,0.5672999999999999
MoW3(SeS3)2,0.5093999999999999
MoW3(SeS3)2,0.6821000000000002
MoW3(SeS3)2,0.5316999999999998
MoW3(SeS3)2,0.5024000000000002
MoW3(SeS3)2,0.6825000000000001
MoW3(SeS3)2,0.5672999999999999
MoW3S8,1.2576
MoW3S8,1.2245
MoW3Se8,1.0016999999999996
MoW3Se8,1.1583
MoWC2,0.0
MoWO6,1.4963
MoWO6,0.7816000000000001
MoWO6,1.4339
MoWS4,1.3369
MoWS4,1.245
MoWS4,1.2209000000000003
MoWS4,1.2003
MoWS4,1.1949
MoWSe3S,0.33720000000000017
MoWSe3S,0.30889999999999995
MoWSe3S,0.30879999999999974
MoWSe3S,0.3083999999999998
MoWSe3S,0.8466
MoWSe3S,0.5986
MoWSe3S,0.3366
MoWSe3S,0.8344
MoWSe3S,0.6558000000000002
MoWSe3S,0.6847000000000003
MoWSe3S,0.6558999999999999
MoWSe3S,0.30889999999999995
MoWSe4,1.2829000000000002
MoWSe4,0.9440999999999997
MoWSe4,0.9424999999999999
MoWSe4,1.0175999999999998
MoWSe4,1.2341000000000002
MoWSe4,1.1968
MoWSeS3,0.5367999999999999
MoWSeS3,0.5151000000000003
MoWSeS3,0.5998999999999999
MoWSeS3,0.4950000000000001
MoWSeS3,0.6067
MoWSeS3,0.5724
MoWSeS3,0.5973999999999999
MoWSeS3,0.4758
MoWSeS3,0.4704999999999999
MoWSeS3,0.4556
MoWSeS3,0.5496000000000003
MoWSeS3,0.5539000000000001
N2,7.376399999999999
N2,7.3685
N2,7.0262
N2,6.739
N2,6.5645
N2F,0.0
N2O,6.2369
N2O3,0.7343
N2O5,0.6751
NCl2O11,0.6678
NClO,1.7027
NClO,1.9800000000000002
NClO,1.7415999999999998
NClO3,2.0014
NClO3,2.9429999999999996
NClO6,1.4252
NClOF4,1.6206999999999998
NF2,1.8956
NO2,2.7046
NO2,2.8265
NO2,2.781
NO2,0.8947
NO3,0.9199000000000002
NOF,3.1441
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na,0.0
Na(AsO2)2,0.3096
Na(AsO3)2,0.0
Na(AuO2)2,0.0
Na(BH)5,4.6683
Na(BH)6,5.6439
Na(Bi3O5)4,0.0
Na(BiO2)2,0.0
Na(Ce2Se3)4,0.0
Na(CoO2)2,0.2873000000000001
Na(CoO2)2,0.0
Na(CoO2)3,0.0
Na(CoO2)3,0.0
Na(CoO2)3,0.8506
Na(CoO2)3,1.3145
Na(CrS2)2,0.0
Na(CrS2)2,0.0
Na(CrS2)2,0.0
Na(CrS2)2,0.0
Na(CrS2)2,0.0
Na(CrS2)2,0.0
Na(CrS2)2,0.0
Na(Cu2Sb)2,0.0
Na(Cu3O4)2,0.0
Na(CuO)2,0.0
Na(CuO)2,0.0
Na(CuS)4,0.0
Na(Fe2O3)4,0.0
Na(FeO2)2,0.0
Na(FeO2)2,0.1915
Na(FeO2)2,0.0
Na(FeO2)2,0.0
Na(FeO2)2,0.0
Na(FeO2)2,0.0
Na(FeO2)2,0.0
Na(FeSb3)4,0.0
Na(GaAu2)2,0.0
Na(GeAs)6,0.0
Na(GeP)3,1.0854999999999997
Na(La2Se3)4,0.0
Na(LiSi2)3,0.12260000000000026
Na(Mg4Al3)4,0.0
Na(Mg4Al3)4,0.0
Na(Mg4Al3)4,0.0
Na(Mo3Se4)2,0.0
Na(MoSe)3,0.0
Na(MoSe)3,0.3974000000000002
Na(Nb3S4)2,0.0
Na(Nb3Se4)2,0.0
Na(Nb3Te4)2,0.0
Na(NbS2)2,0.0
Na(NbSe2)2,0.0
Na(Nd2Se3)4,0.0
Na(NiO2)2,0.0
Na(NiO2)2,0.0
Na(NiO2)2,0.0
Na(OsO3)2,0.0
Na(Pr2Se3)4,0.0
Na(RhO2)2,0.0
Na(RuO2)2,0.0
Na(RuO2)4,0.0
Na(ScI3)2,0.0
Na(SeO3)2,0.19120000000000004
Na(SeO3)4,0.43020000000000014
Na(SiO2)3,0.0
Na(SiO2)6,0.06919999999999993
Na(Sm2Se3)4,0.0
Na(SnAs)2,0.0
Na(SnO2)2,0.0
Na(SrAs)4,0.0
Na(TeMo)3,0.0
Na(TeMo)3,0.0
Na(Ti3Se4)2,0.0
Na(V3S4)2,0.0
Na(VS2)2,0.0
Na(VSe2)2,0.0
Na(VSe2)2,0.0
Na(WO3)10,0.0
Na(WO3)2,0.0
Na(WO3)2,0.0
Na(WO3)2,0.0
Na(WO3)3,0.0
Na(WO3)8,2.1186
Na(WO3)9,0.0
Na10(Ga2Sn)3,0.0
Na10(WO3)13,0.3234999999999997
Na10Al4Ga4Si5S7O48,3.2701999999999996
Na10Al4In4Si5S7O48,2.8137999999999996
Na10Al4Si7Ge4S5O48,1.9930999999999996
Na10Al4Si7Sn4S5O48,2.351
Na10Al4Zn4Si3(S3O16)3,3.3662
Na10Al8Si5S7O48,4.1263000000000005
Na10B18H6O35,4.6812
Na10Be4Si4O17,4.2524999999999995
Na10Ca2Hf6Si7S5O48,3.6383
Na10Ca2Si7Ge6S5O48,1.2438000000000002
Na10Ca2Si7Sn6S5O48,1.1861000000000002
Na10Ca2Ti6Si7S5O48,1.7993000000000001
Na10Ca2Zr6Si7S5O48,2.9928000000000003
Na10Ca3Ge5(PO4)12,1.5881000000000003
Na10Ca3Hf5(PO4)12,4.2066
Na10Ca3Hf5Si6(SO8)6,3.0085999999999995
Na10Ca3Si6Sn5(SO8)6,0.9023000000000003
Na10Ca3Sn5(PO4)12,1.8699
Na10Ca3Ti5(PO4)12,1.8293
Na10Ca3Ti5Si6(SO8)6,1.0146000000000002
Na10Ca3Zr5(PO4)12,3.4231999999999996
Na10Ca3Zr5Si6(SO8)6,2.3236
Na10Ca4Al4Si3(S3O16)3,3.0114
Na10Ca4Ga4Si3(S3O16)3,1.3030000000000002
Na10Ca4Hf4Si5S7O48,3.3466000000000005
Na10Ca4In4Si3(S3O16)3,1.5812999999999997
Na10Ca4La4Si3(S3O16)3,3.5122
Na10Ca4Mg4SiS11O48,3.9101999999999997
Na10Ca4Nb4Si7S5O48,1.1202
Na10Ca4Sc4Si3(S3O16)3,2.7011000000000003
Na10Ca4Si5Sn4S7O48,0.36630000000000007
Na10Ca4Ta4Si7S5O48,1.7383
Na10Ca4Ti4Si5S7O48,1.2112999999999998
Na10Ca4Y4Si3(S3O16)3,3.513
Na10Ca4Zn4SiS11O48,3.2327999999999997
Na10Ca4Zr4Si5S7O48,2.6517
Na10Ca6Hf2Si3(S3O16)3,3.0393999999999997
Na10Ca6Si3Ge2(S3O16)3,0.32699999999999996
Na10Ca6Si3Sn2(S3O16)3,1.2314000000000003
Na10Ca6Ti2Si3(S3O16)3,0.8151999999999999
Na10Ca6Zr2Si3(S3O16)3,2.2675
Na10Ca8SiS11O48,3.9065000000000003
Na10CaSn12,0.6648999999999998
Na10Co4O9,1.3618000000000001
Na10EuSn12,0.5731999999999999
Na10Fe4O9,0.0
Na10Ga4Si7Ge4S5O48,1.8099
Na10Ga4Si7Sn4S5O48,2.1678
Na10Ga8Si5S7O48,2.9755000000000003
Na10Hf2Mg6Si3(S3O16)3,2.8590999999999998
Na10Hf2Zn6Si3(S3O16)3,3.0974000000000004
Na10Hf4Al4Si7S5O48,3.8337000000000003
Na10Hf4Ga4Si7S5O48,3.1504000000000003
Na10Hf4In4Si7S5O48,2.9604999999999997
Na10Hf4Mg4Si5S7O48,3.5419
Na10Hf4Nb4Si11SO48,2.7375
Na10Hf4Sc4Si7S5O48,3.7531
Na10Hf4Si9Ge4(SO16)3,2.718
Na10Hf4Si9Sn4(SO16)3,2.8779999999999997
Na10Hf4Ta4Si11SO48,3.6238
Na10Hf4Ti4Si9(SO16)3,2.6128
Na10Hf4Zn4Si5S7O48,3.5682000000000005
Na10Hf4Zr4Si9(SO16)3,4.1165
Na10Hf5Mg3(PO4)12,4.2360999999999995
Na10Hf5Mg3Si6(SO8)6,3.3313
Na10Hf5Zn3(PO4)12,4.2045
Na10Hf5Zn3Si6(SO8)6,3.3987
Na10Hf6Mg2Si7S5O48,3.5915
Na10Hf6Zn2Si7S5O48,3.6479000000000004
Na10Hf8Si9(SO16)3,4.3406
Na10In4Ga4Si5S7O48,2.6580999999999997
Na10In4Si7Ge4S5O48,1.4139
Na10In4Si7Sn4S5O48,1.6874000000000002
Na10In8Si5S7O48,2.4369
Na10La2Nb6Si11SO48,2.1982
Na10La2Ta6Si11SO48,3.0832
Na10La4Al4Si5S7O48,3.7859000000000007
Na10La4Ga4Si5S7O48,2.82
Na10La4Hf4Si7S5O48,3.4309999999999996
Na10La4In4Si5S7O48,2.6476000000000006
Na10La4Mg4Si3(S3O16)3,3.4281
Na10La4Nb4Si9(SO16)3,1.8745000000000003
Na10La4Sc4Si5S7O48,3.6623
Na10La4Si7Sn4S5O48,0.9202000000000001
Na10La4Ta4Si9(SO16)3,2.5801999999999996
Na10La4Ti4Si7S5O48,1.5344999999999998
Na10La4Y4Si5S7O48,3.7208
Na10La4Zn4Si3(S3O16)3,2.9396000000000004
Na10La4Zr4Si7S5O48,2.7053000000000003
Na10La6Nb2Si7S5O48,2.1206
Na10La6Ta2Si7S5O48,2.9281
Na10La7Nb(PO4)12,2.6542
Na10La7NbSi6(SO8)6,2.4853999999999994
Na10La7Ta(PO4)12,3.5138999999999996
Na10La7TaSi6(SO8)6,3.1155
Na10La8Si5S7O48,3.5532
Na10LaNb7(SiO4)12,2.6944
Na10LaTa7(SiO4)12,3.5725999999999996
Na10Mg2Si7Ge6S5O48,1.3664999999999998
Na10Mg2Si7Sn6S5O48,1.6924999999999994
Na10Mg2Ti6Si7S5O48,1.6664
Na10Mg2Zr6Si7S5O48,2.8706000000000005
Na10Mg3Ge5(PO4)12,1.9979000000000002
Na10Mg3Si6Ge5(SO8)6,0.9034
Na10Mg3Si6Sn5(SO8)6,1.4453
Na10Mg3Sn5(PO4)12,2.3850999999999996
Na10Mg3Ti5(PO4)12,1.9813000000000003
Na10Mg3Ti5Si6(SO8)6,1.1916000000000002
Na10Mg3Zr5(PO4)12,3.4278000000000004
Na10Mg3Zr5Si6(SO8)6,2.7363
Na10Mg4Al4Si3(S3O16)3,3.4653
Na10Mg4Ga4Si3(S3O16)3,2.147
Na10Mg4In4Si3(S3O16)3,2.2613999999999996
Na10Mg4Nb4Si7S5O48,1.2723
Na10Mg4Sc4Si3(S3O16)3,3.1657
Na10Mg4Si5Ge4S7O48,0.6959999999999997
Na10Mg4Si5Sn4S7O48,0.9520000000000004
Na10Mg4Ta4Si7S5O48,1.8695
Na10Mg4Ti4Si5S7O48,1.4052
Na10Mg4Zn4SiS11O48,3.8866000000000005
Na10Mg4Zr4Si5S7O48,2.9162999999999997
Na10Mg6Si3Ge2(S3O16)3,1.2511
Na10Mg6Si3Sn2(S3O16)3,1.5264000000000002
Na10Mg6Ti2Si3(S3O16)3,0.6802999999999999
Na10Mg6Zr2Si3(S3O16)3,2.2157999999999998
Na10Mg8SiS11O48,4.2356
Na10Mn2O9,0.9707999999999999
Na10Mn4O9,0.49270000000000014
Na10Nb2Al6Si7S5O48,2.1780999999999997
Na10Nb2Ga6Si7S5O48,2.3409
Na10Nb2In6Si7S5O48,2.1699
Na10Nb4Al4Si9(SO16)3,2.1515999999999997
Na10Nb4Ga4Si9(SO16)3,2.1828000000000003
Na10Nb4In4Si9(SO16)3,2.0713
Na10Nb4Si11Ge4SO48,2.5098999999999996
Na10Nb4Si11Sn4SO48,2.6935000000000002
Na10Nb4Zn4Si7S5O48,1.2725
Na10Nb6Al2Si11SO48,2.1955999999999998
Na10Nb6Ga2Si11SO48,2.2807000000000004
Na10Nb6In2Si11SO48,2.1713
Na10Nb7Al(SiO4)12,2.7484
Na10Nb7Ga(SiO4)12,2.7338
Na10Nb7In(SiO4)12,2.7723
Na10NbAl7(PO4)12,2.5341000000000005
Na10NbAl7Si6(SO8)6,1.9484
Na10NbGa7(PO4)12,2.5331
Na10NbGa7Si6(SO8)6,2.0641999999999996
Na10NbGaAs6,0.9536
Na10NbIn7(PO4)12,2.5665000000000004
Na10NbIn7Si6(SO8)6,2.3727
Na10Sc2Nb6Si11SO48,2.1436
Na10Sc2Ta6Si11SO48,3.1064000000000003
Na10Sc4Al4Si5S7O48,3.6483000000000003
Na10Sc4Ga4Si5S7O48,3.2891999999999997
Na10Sc4In4Si5S7O48,2.8331
Na10Sc4Nb4Si9(SO16)3,2.08
Na10Sc4Si7Ge4S5O48,1.6720000000000002
Na10Sc4Si7Sn4S5O48,1.887
Na10Sc4Ta4Si9(SO16)3,2.7961
Na10Sc4Ti4Si7S5O48,1.7016999999999998
Na10Sc4Zn4Si3(S3O16)3,3.205
Na10Sc6Nb2Si7S5O48,2.1568
Na10Sc6Ta2Si7S5O48,3.0344000000000007
Na10Sc7Nb(PO4)12,2.612
Na10Sc7NbSi6(SO8)6,2.279
Na10Sc7Ta(PO4)12,3.5775999999999994
Na10Sc7TaSi6(SO8)6,3.1051
Na10Sc8Si5S7O48,3.651
Na10ScNb7(SiO4)12,2.7687
Na10ScTa7(SiO4)12,3.6398
Na10Si9Ge8(SO16)3,2.7055999999999996
Na10Si9Sn4Ge4(SO16)3,2.5612
Na10Si9Sn8(SO16)3,2.5997000000000003
Na10Sn4Au13,0.0
Na10SrSn12,0.6698
Na10Ta2Al6Si7S5O48,3.0297
Na10Ta2Ga6Si7S5O48,3.0324
Na10Ta2In6Si7S5O48,2.8808999999999996
Na10Ta4Al4Si9(SO16)3,2.9436
Na10Ta4Ga4Si9(SO16)3,2.9204
Na10Ta4In4Si9(SO16)3,2.7733000000000003
Na10Ta4Si11Ge4SO48,3.1879999999999997
Na10Ta4Si11Sn4SO48,3.2934
Na10Ta4Ti4Si11SO48,2.4718
Na10Ta4Zn4Si7S5O48,1.9401
Na10Ta6Al2Si11SO48,3.0122
Na10Ta6Ga2Si11SO48,3.1536
Na10Ta6In2Si11SO48,3.1335
Na10Ta7Al(SiO4)12,3.4791999999999996
Na10Ta7Ga(SiO4)12,3.5439000000000003
Na10Ta7In(SiO4)12,3.6052
Na10TaAl7(PO4)12,3.4131
Na10TaAl7Si6(SO8)6,2.7544
Na10TaGa7(PO4)12,3.3901000000000003
Na10TaGa7Si6(SO8)6,3.0187999999999997
Na10TaIn7(PO4)12,3.3447000000000005
Na10TaIn7Si6(SO8)6,2.5848999999999998
Na10Ti2Zn6Si3(S3O16)3,1.2963999999999998
Na10Ti4Al4Si7S5O48,1.854
Na10Ti4Ga4Si7S5O48,1.7659999999999998
Na2FeO3,0.6359000000000001
Na2FeO3,0.0494
Na2FeO3,0.05099999999999999
Na2FeO3,0.0
Na2FeO3,0.0
Na2FeO3,0.0
Na2FeO3,0.5507
Na2FeO3,0.22050000000000014
Na2FeO3,0.18389999999999995
Na2FeO4,0.8019999999999999
Na2FeO4,1.0514
Na2FeO4,0.7953
Na2FeP2(HO3)2,4.3712
Na2FePCO7,2.3731999999999998
Na2FePCO7,0.3952
Na2FePCO7,2.4267
Na2FePCO7,2.372
Na2FePCO7,1.6225999999999998
Na2FePCO7,2.1609
Na2FePCO7,2.1595
Na2FePCO7,2.1563
Na2FePCO7,2.161
Na2FePCO7,2.1590000000000003
Na2FePCO7,2.1605999999999996
Na2FePCO7,2.1577
Na2FePCO7,2.1595000000000004
Na2FePCO7,2.1586999999999996
Na2FePCO7,2.4179999999999997
Na2FePCO7,2.1612
Na2FePCO7,2.3822
Na2FePCO7,2.4051
Na2FePO4F,3.5279
Na2FePO5,0.0
Na2FeSO4F3,2.0526999999999997
Na2FeSiCO7,0.0
Na2FeSn(PO4)3,2.4688000000000008
Na2FeSn(PO4)3,0.0
Na2Ga11O17,0.0
Na2Ga2As3,1.0249000000000001
Na2Ga2GeS6,2.6215
Na2Ga2P2SO12,3.8297
Na2Ga2Se3,1.3626999999999998
Na2Ga2Si(SO6)2,3.3822
Na2Ga2Si3(HO3)4,3.6402
Na2Ga4Si3Ge4(S3O16)3,1.125
Na2Ga4Si3Sn4(S3O16)3,1.5604
Na2Ga4SiS5O24,1.4901999999999997
Na2Ga8SiS11O48,1.8304
Na2GaAgCl6,1.1607
Na2GaAgF6,1.5786
Na2GaCuF6,0.0
Na2GaCuF7,0.0
Na2GaGe(PO4)3,2.6296
Na2GaNiF7,4.015000000000001
Na2GaPCO7,3.7817
Na2GaSn(PO4)3,3.1944
Na2Gd2B2O7,2.8545
Na2Gd2MgSi4(O6F)2,3.1090999999999998
Na2Gd2Ti3O10,1.7123999999999997
Na2Gd4NCl9O,2.1724
Na2GdCl5,2.6083999999999996
Na2GdMnAs2O9,1.2570000000000001
Na2GdTa5O15,2.2663
Na2Ge(S2O7)3,3.7341
Na2Ge2O5,2.9897
Na2Ge2O5,3.4672
Na2Ge2O5,2.9621
Na2Ge2O5,2.8030999999999997
Na2Ge2O5,3.0053
Na2Ge2O5,2.984
Na2Ge2S5,2.5142
Na2Ge2Se5,1.4022999999999999
Na2Ge2Se5,1.5615
Na2Ge4O9,2.8749000000000002
Na2GeF6,5.7875
Na2GeF6,5.6123
Na2GeH12S2O7,3.0947
Na2GeH14S3O7,2.7038
Na2GeH16Se3O8,1.9147
Na2GeN2,1.5018999999999996
Na2GeO3,2.9873
Na2GePCO7,0.0
Na2GeS3,2.4515000000000002
Na2GeSe3,1.6256
Na2GeTeO6,2.6629
Na2GeTeO6,2.7979000000000003
Na2H10SO5,3.3539
Na2H12SO11,0.4683999999999999
Na2H14CO10,4.197
Na2H16O9,4.533799999999999
Na2H16SO12,5.0008
Na2H18SO9,3.6843
Na2H20CO13,5.2775
Na2H2CO4,4.169099999999999
Na2H2Pd,0.0
Na2H4(SO4)3,5.4936
Na2H4Pd,2.2472000000000003
Na2H4Pt,2.1188000000000002
Na2H4WO6,4.736599999999999
Na2H5RuN5O12,2.0896999999999997
Na2H6C4O7,2.7363999999999997
Na2H6Ir,0.0
Na2H6Pt,3.6156
Na2H6PtC4N4O3,2.4515000000000002
Na2H6PtO6,2.6137
Na2H8WO12,2.9436999999999998
Na2HF4,1.3565
Na2HSNO3,3.8238000000000003
Na2Hf(HO)6,4.3873
Na2Hf(MoO4)3,2.8868
Na2Hf2Mg2SiS5O24,2.9148
Na2Hf2O5,1.9603
Na2Hf2Si(PO6)2,4.9018999999999995
Na2Hf2Si2SO12,4.4725
Na2Hf2Si3Ge2(SO8)3,2.4025000000000003
Na2Hf2Si3Sn2(SO8)3,2.0460000000000003
Na2Hf2Ti2Si3(SO8)3,2.4542
Na2Hf2Zn2SiS5O24,3.0599000000000003
